"","YEAR","COMMON_NAME","SPECIES_NAME","SPECIES_CODE","total_value"
"19022",1987,"Sea lamprey","Petromyzon marinus","LAU",9
"19023",1987,"Sea urchins, etc. nei","Echinoidea","URX",0
"19024",1987,"Seabasses nei","Dicentrarchus spp","BSE",127
"19025",1987,"Seaweeds nei","Algae","SWX",0
"19026",1987,"Seerfishes nei","Scomberomorus spp","KGX",9
"19027",1987,"Senegalese hake","Merluccius senegalensis","HKM",464
"19028",1987,"Senegalese sole","Solea senegalensis","OAL",0
"19029",1987,"Shads nei","Alosa spp","SHZ",58
"19030",1987,"Sharks, rays, skates, etc. nei","Elasmobranchii","SKX",0
"19031",1987,"Sharpnose sevengill shark","Heptranchias perlo","HXT",0
"19032",1987,"Sharpsnout seabream","Diplodus puntazzo","SHR",0
"19033",1987,"Shi drum","Umbrina cirrosa","COB",0
"19034",1987,"Shortfin mako","Isurus oxyrinchus","SMA",0
"19035",1987,"Shortfin squids nei","Illex spp","ILL",0
"19036",1987,"Silky shark","Carcharhinus falciformis","FAL",0
"19037",1987,"Silver hake","Merluccius bilinearis","HKS",0
"19038",1987,"Silver scabbardfish","Lepidopus caudatus","SFS",2704
"19039",1987,"Silversides(=Sand smelts) nei","Atherinidae","SIL",210
"19040",1987,"Silvery John dory","Zenopsis conchifer","JOS",15
"19041",1987,"Skipjack tuna","Katsuwonus pelamis","SKJ",11
"19042",1987,"Slimeheads nei","Trachichthyidae","TRC",0
"19043",1987,"Slipper lobsters nei","Scyllaridae","LOS",0
"19044",1987,"Smooth callista","Callista chione","KLK",0
"19045",1987,"Smooth hammerhead","Sphyrna zygaena","SPZ",0
"19046",1987,"Smooth-hound","Mustelus mustelus","SMD",0
"19047",1987,"Snake mackerels, escolars nei","Gempylidae","GEP",0
"19048",1987,"Snappers nei","Lutjanus spp","SNA",0
"19049",1987,"Snipefishes nei","Centriscidae","SNI",0
"19050",1987,"Snoek","Leionura atun","SNK",0
"19051",1987,"Sockeye(=Red)salmon",NA,NA,0
"19052",1987,"Solea spp",NA,NA,1806
"19053",1987,"Solenette","Buglossidium luteum","GSM",0
"19054",1987,"Soles nei","Soleidae","SOX",0
"19055",1987,"Solid surf clam","Spisula solida","ULO",502
"19056",1987,"Sompat grunt","Pomadasys jubelini","BUR",0
"19057",1987,"Southern blue whiting","Micromesistius australis","POS",0
"19058",1987,"Southern bluefin tuna","Thunnus maccoyii","SBF",0
"19059",1987,"Southern hake","Merluccius australis","HKN",0
"19060",1987,"Southern pink shrimp","Penaeus notialis","SOP",0
"19061",1987,"Southern spiny lobster","Palinurus gilchristi","SLS",0
"19062",1987,"Spanish ling","Molva macrophthalma","SLI",0
"19063",1987,"Spinous spider crab","Maja squinado","SCR",372
"19064",1987,"Spiny butterfly ray","Gymnura altavela","RGL",0
"19065",1987,"Spiny gurnard","Lepidotrigla dieuzeidei","LEP",0
"19066",1987,"Spiny lobsters nei","Palinuridae","VLO",282
"19067",1987,"Spiny turbot","Psettodes bennettii","PSB",12
"19068",1987,"Splendid alfonsino","Beryx splendens","BYS",171
"19069",1987,"Spottail mantis squillid","Squilla mantis","MTS",0
"19070",1987,"Spotted flounder","Citharus linguatula","CIL",0
"19071",1987,"Spotted seabass","Dicentrarchus punctatus","SPU",65
"19072",1987,"Spotted wolffish","Anarhichas minor","CAS",0
"19073",1987,"Squeteague(=Gray weakfish)","Cynoscion regalis","STG",1
"19074",1987,"Squids nei",NA,NA,927
"19075",1987,"Squillids nei","Squillidae","SQY",0
"19076",1987,"Stargazers","Uranoscopus spp","URA",47
"19077",1987,"Starry smooth-hound","Mustelus asterias","SDS",0
"19078",1987,"Sticklebacks","Gasterosteus spp","SKB",0
"19079",1987,"Stingrays nei","Dasyatis spp","STI",0
"19080",1987,"Stingrays, butterfly rays nei","Dasyatidae","STT",23
"19081",1987,"Stony sea urchin","Paracentrotus lividus","URM",20
"19082",1987,"Stout beardfish","Polymixia nobilis","PXV",0
"19083",1987,"Straightnose rabbitfish","Rhinochimaera atlantica","RCT",0
"19084",1987,"Streaked gurnard","Chelidonichthys lastoviza","CTZ",0
"19085",1987,"Striped bass","Morone saxatilis","STB",41
"19086",1987,"Striped mullet",NA,NA,0
"19087",1987,"Striped red shrimp","Aristeus varidens","ARV",0
"19088",1987,"Striped venus","Chamelea gallina","SVE",0
"19089",1987,"Sturgeon","Acipenser sturio","APU",1
"19090",1987,"Sturgeons nei","Acipenseridae","STU",1
"19091",1987,"Surf clams nei","Spisula spp","SSD",0
"19092",1987,"Surmullets(=Red mullets) nei","Mullus spp","MUX",197
"19093",1987,"Swallowtail seaperch","Anthias anthias","AHN",3
"19094",1987,"Swimcrabs nei",NA,NA,0
"19095",1987,"Swimming crabs, etc. nei","Portunidae","SWM",0
"19096",1987,"Sword razor shell","Ensis siliqua","EQI",0
"19097",1987,"Swordfish","Xiphias gladius","SWO",2640
"19098",1987,"Tadpole codling","Salilota australis","SAO",0
"19099",1987,"Tangle","Laminaria digitata","LQD",0
"19100",1987,"Tellins nei","Tellina spp","TWL",0
"19101",1987,"Tench","Tinca tinca","FTE",0
"19102",1987,"Thickback sole","Microchirus variegatus","MKG",0
"19103",1987,"Thickback soles",NA,NA,278
"19104",1987,"Thicklip grey mullet","Chelon labrosus","MLR",0
"19105",1987,"Threadfins, tasselfishes nei","Polynemidae","THF",1
"19106",1987,"Thresher","Alopias vulpinus","ALV",18
"19107",1987,"Tiger shark","Galeocerdo cuvier","TIG",0
"19108",1987,"Toadfishes nei","Batrachoides spp","TDF",0
"19109",1987,"Tonguefishes","Cynoglossidae","TOX",0
"19110",1987,"Tonguesole nei","Cynoglossus spp","YOX",0
"19111",1987,"Torpedo rays","Torpedo spp","TOE",130
"19112",1987,"Triggerfishes, durgons nei","Balistidae","TRI",7
"19113",1987,"True tunas nei","Thunnus spp","TUS",193
"19114",1987,"Tub gurnard","Chelidonichthys lucerna","GUU",5
"19115",1987,"Tuberculate abalone","Haliotis tuberculata","HLT",0
"19116",1987,"Tuna-like fishes nei","Scombroidei (Scombriformes)","TUX",242
"19117",1987,"Tunas nei","Thunnini","TUN",0
"19118",1987,"Twaite shad","Alosa fallax","TSD",10
"19119",1987,"Undulate venus","Paratapes undulatus","PAU",0
"19120",1987,"Variegated scallop","Mimachlamys varia","VSC",31
"19121",1987,"Various sharks nei","Selachii or Selachimorpha (Pleurotremata)","SKH",3129
"19122",1987,"Various squids nei","Loliginidae, Ommastrephidae","SQU",1080
"19123",1987,"Veined squid","Loligo forbesii","SQF",0
"19124",1987,"Velvet belly","Etmopterus spinax","ETX",0
"19125",1987,"Velvet swimcrab","Necora puber","LIO",53
"19126",1987,"Venus clams nei","Veneridae","CLV",0
"19127",1987,"Wahoo","Acanthocybium solandri","WAH",0
"19128",1987,"Warty crab","Eriphia verrucosa","EIK",0
"19129",1987,"Warty venus","Venus verrucosa","VEV",2
"19130",1987,"Wedge sole","Dicologlossa cuneata","CET",617
"19131",1987,"Weevers nei","Trachinus spp","WEX",33
"19132",1987,"West African croakers nei","Pseudotolithus spp","CKW",10
"19133",1987,"West African goatfish","Pseudupeneus prayensis","GOA",0
"19134",1987,"West African ilisha","Ilisha africana","ILI",7
"19135",1987,"Whelk","Buccinum undatum","WHE",18
"19136",1987,"White grouper","Epinephelus aeneus","GPW",0
"19137",1987,"White hake","Urophycis tenuis","HKW",0
"19138",1987,"White perch","Morone americana","PEW",0
"19139",1987,"White seabream","Diplodus sargus","SWA",48
"19140",1987,"White trevally","Pseudocaranx dentex","TRZ",0
"19141",1987,"Whiteleg shrimp","Penaeus vannamei","PNV",0
"19142",1987,"Wide-eyed flounder","Bothus podas","OUB",0
"19143",1987,"Winter flounder","Pseudopleuronectes americanus","FLW",0
"19144",1987,"Wolffishes(=Catfishes) nei","Anarhichas spp","CAT",4
"19145",1987,"Wracks nei","Fucaceae","FUA",379
"19146",1987,"Wrasses, hogfishes, etc. nei","Labridae","WRA",18
"19147",1987,"Wreckfish","Polyprion americanus","WRF",240
"19148",1987,"Yellowfin tuna","Thunnus albacares","YFT",1
"19149",1987,"Yellowtail amberjack","Seriola lalandi","YTC",0
"19150",1987,"Yellowtail flounder","Myzopsetta ferruginea","YEL",0
"19151",1987,"Zebra seabream","Diplodus cervinus","SBZ",3
"19152",1987,"anglerfish","Lophius spp","MNZ",20018
"19153",1988,"African striped grunt","Parapristipoma octolineatum","GRA",1
"19154",1988,"Alewife","Alosa pseudoharengus","ALE",1
"19155",1988,"Alfonsino","Beryx decadactylus","BXD",0
"19156",1988,"Alfonsinos, etc. nei","Berycidae","BRX",0
"19157",1988,"Allis and twaite shads","Alosa alosa, A. fallax","SHD",32
"19158",1988,"Allis shad","Alosa alosa","ASD",67
"19159",1988,"Alloteuthis spp",NA,NA,0
"19160",1988,"Amberjacks nei","Seriola spp","AMX",0
"19161",1988,"Amer. plaice(=Long rough dab)","Hippoglossoides platessoides","PLA",0
"19162",1988,"American angler","Lophius americanus","ANG",0
"19163",1988,"Angelsharks, sand devils nei","Squatinidae","ASK",36
"19164",1988,"Angolan dentex","Dentex angolensis","DEA",0
"19165",1988,"Angular roughshark","Oxynotus centrina","OXY",35
"19166",1988,"Annular seabream","Diplodus annularis","ANN",5
"19167",1988,"Anomuran decapods nei","Anomura","NUQ",0
"19168",1988,"Aquatic invertebrates nei","Invertebrata","INV",0
"19169",1988,"Aquatic mammals nei","Mammalia","MAM",0
"19170",1988,"Aquatic plants nei","Plantae aquaticae","APL",0
"19171",1988,"Arctic skate","Amblyraja hyperborea","RJG",0
"19172",1988,"Argentine","Argentina sphyraena","ARY",0
"19173",1988,"Argentine hake","Merluccius hubbsi","HKP",0
"19174",1988,"Argentine shortfin squid","Illex argentinus","SQA",0
"19175",1988,"Argentines","Argentina spp","ARG",0
"19176",1988,"Aristeid shrimps nei","Aristeidae","ARI",0
"19177",1988,"Atlantic Spanish mackerel","Scomberomorus maculatus","SSM",0
"19178",1988,"Atlantic blue marlin",NA,NA,0
"19179",1988,"Atlantic bonito","Sarda sarda","BON",457
"19180",1988,"Atlantic ditch shrimp","Palaemon varians","PVR",0
"19181",1988,"Atlantic gobies nei","Gobius spp","GOB",0
"19182",1988,"Atlantic halibut","Hippoglossus hippoglossus","HAL",0
"19183",1988,"Atlantic lizardfish","Synodus saurus","SDR",0
"19184",1988,"Atlantic pomfret","Brama brama","POA",2336
"19185",1988,"Atlantic redfishes nei","Sebastes spp","RED",0
"19186",1988,"Atlantic sailfish","Istiophorus albicans","SAI",2
"19187",1988,"Atlantic saury","Scomberesox saurus","SAU",97
"19188",1988,"Atlantic silverside","Menidia menidia","SSA",0
"19189",1988,"Atlantic thornyhead","Trachyscorpia cristulata","TJX",0
"19190",1988,"Atlantic tomcod","Microgadus tomcod","TOM",3
"19191",1988,"Atlantic white marlin","Kajikia albida","WHM",0
"19192",1988,"Axillary seabream","Pagellus acarne","SBA",1317
"19193",1988,"Baird's slickhead","Alepocephalus bairdii","ALC",0
"19194",1988,"Ballan wrasse","Labrus bergylta","USB",140
"19195",1988,"Banded carpet shell","Polititapes rhomboides","VNR",0
"19196",1988,"Barnacle","Pollicipes pollicipes","PCB",4
"19197",1988,"Barracudas nei","Sphyraena spp","BAR",0
"19198",1988,"Bastard grunt","Pomadasys incisus","BGR",0
"19199",1988,"Bean solen","Pharus legumen","FRL",1168
"19200",1988,"Benguela hake","Merluccius polli","HKB",0
"19201",1988,"Bigelow's ray","Rajella bigelowi","JRW",0
"19202",1988,"Bigeye grunt","Brachydeuterus auritus","GRB",0
"19203",1988,"Bigeye thresher","Alopias superciliosus","BTH",0
"19204",1988,"Bigeye tuna","Thunnus obesus","BET",8
"19205",1988,"Bigeyes,glasseyes,bulleyes nei","Priacanthidae","PRI",0
"19206",1988,"Birdbeak dogfish","Deania calceus","DCA",0
"19207",1988,"Black cardinal fish","Epigonus telescopus","EPI",7
"19208",1988,"Black goby","Gobius niger","GBN",0
"19209",1988,"Black marlin","Istiompax indica","BLM",0
"19210",1988,"Black seabream","Spondyliosoma cantharus","BRB",628
"19211",1988,"Blackbelly rosefish","Helicolenus dactylopterus","BRF",30
"19212",1988,"Blackfin tuna","Thunnus atlanticus","BLF",0
"19213",1988,"Blackspot(=red) seabream",NA,NA,1376
"19214",1988,"Bladder wrack","Fucus vesiculosus","FUV",0
"19215",1988,"Blue and red shrimp","Aristeus antennatus","ARA",132
"19216",1988,"Blue butterfish","Stromateus fiatola","BLB",234
"19217",1988,"Blue crab","Callinectes sapidus","CRB",0
"19218",1988,"Blue shark","Prionace glauca","BSH",417
"19219",1988,"Blue-leg swimcrab","Polybius depurator","IOD",0
"19220",1988,"Blueback shad","Alosa aestivalis","BBH",0
"19221",1988,"Bluefish","Pomatomus saltatrix","BLU",323
"19222",1988,"Bluespotted seabream","Pagrus caeruleostictus","BSC",0
"19223",1988,"Bluntnose sixgill shark","Hexanchus griseus","SBL",12
"19224",1988,"Boarfishes nei","Caproidae","BOR",0
"19225",1988,"Boe drum","Pteroscion peli","DRS",26
"19226",1988,"Bogue","Boops boops","BOG",2558
"19227",1988,"Bonga shad","Ethmalosa fimbriata","BOA",0
"19228",1988,"Bramble shark","Echinorhinus brucus","SHB",0
"19229",1988,"Broadtail shortfin squid","Illex coindetii","SQM",156
"19230",1988,"Brown ray","Raja miraletus","JAI",0
"19231",1988,"Brown seaweeds","Phaeophyceae","SWB",0
"19232",1988,"Bullet tuna","Auxis rochei","BLT",1
"19233",1988,"Butterfishes, pomfrets nei","Stromateidae","BUX",0
"19234",1988,"Canary drum (=Baardman)",NA,NA,3
"19235",1988,"Caramote prawn","Penaeus kerathurus","TGS",0
"19236",1988,"Carangids nei","Carangidae","CGX",0
"19237",1988,"Cardinalfishes, etc. nei","Apogonidae","APO",0
"19238",1988,"Carpet shells nei","Ruditapes spp","TPS",183
"19239",1988,"Carragheen (Irish) moss","Chondrus crispus","IMS",0
"19240",1988,"Cartilaginous fishes nei","Chondrichthyes","CAR",296
"19241",1988,"Catsharks, etc. nei","Scyliorhinidae","SYX",0
"19242",1988,"Catsharks, nursehounds nei","Scyliorhinus spp","SCL",560
"19243",1988,"Cephalopods nei","Cephalopoda","CEP",177
"19244",1988,"Chaceon geryons nei","Chaceon spp","GER",0
"19245",1988,"Chamber venus","Venus casina","KFA",0
"19246",1988,"Clams, etc. nei","Bivalvia","CLX",1822
"19247",1988,"Clupeoids nei","Clupeiformes (=Clupeoidei)","CLU",542
"19248",1988,"Comber","Serranus cabrilla","CBR",0
"19249",1988,"Combers nei","Serranus spp","BAS",22
"19250",1988,"Common European bittersweet","Glycymeris glycymeris","GKL",84
"19251",1988,"Common carp","Cyprinus carpio","FCP",0
"19252",1988,"Common cuttlefish","Sepia officinalis","CTC",1942
"19253",1988,"Common dentex","Dentex dentex","DEC",28
"19254",1988,"Common dolphinfish","Coryphaena hippurus","DOL",0
"19255",1988,"Common eagle ray","Myliobatis aquila","MYL",21
"19256",1988,"Common mora","Mora moro","RIB",0
"19257",1988,"Common octopus","Octopus vulgaris","OCC",0
"19258",1988,"Common pandora","Pagellus erythrinus","PAC",214
"19259",1988,"Common periwinkle","Littorina littorea","PEE",32
"19260",1988,"Common prawn","Palaemon serratus","CPR",423
"19261",1988,"Common shrimp","Crangon crangon","CSH",359
"19262",1988,"Common spiny lobster","Palinurus elephas","SLO",75
"19263",1988,"Common squids nei","Loligo spp","SQC",2142
"19264",1988,"Common stingray","Dasyatis pastinaca","JDP",0
"19265",1988,"Common two-banded seabream","Diplodus vulgaris","CTB",445
"19266",1988,"Copper shark","Carcharhinus brachyurus","BRO",0
"19267",1988,"Crangonid shrimps nei","Crangonidae","CRN",165
"19268",1988,"Craylets, squat lobsters",NA,NA,108
"19269",1988,"Crest-tail catsharks nei","Galeus spp","GAU",0
"19270",1988,"Crevalle jack","Caranx hippos","CVJ",0
"19271",1988,"Croakers, drums nei","Sciaenidae","CDX",35
"19272",1988,"Crocodile shark","Pseudocarcharias kamoharai","PSK",0
"19273",1988,"Crucian carp","Carassius carassius","FCC",1
"19274",1988,"Cusk-eels nei","Genypterus spp","CEX",0
"19275",1988,"Cuttlefish,bobtail squids nei",NA,NA,6080
"19276",1988,"Cyprinids nei","Cyprinidae","FCY",0
"19277",1988,"Damselfish","Chromis chromis","CMK",0
"19278",1988,"Dealfishes","Trachipterus spp","TRP",0
"19279",1988,"Deep-sea red crab","Chaceon affinis","KEF",0
"19280",1988,"Deep-water Cape hake","Merluccius paradoxus","HKO",0
"19281",1988,"Deep-water rose shrimp","Parapenaeus longirostris","DPS",147
"19282",1988,"Delta prawn","Palaemon longirostris","PIQ",0
"19283",1988,"Demersal percomorphs nei","Perciformes","DPX",5454
"19284",1988,"Dentex nei","Dentex spp","DEX",3207
"19285",1988,"Devil fish","Mobula mobular","RMM",0
"19286",1988,"Diadromous clupeoids nei","Clupeiformes (=Clupeoidei)","DCX",0
"19287",1988,"Diadromous fishes nei","Actinopterygii","DIA",0
"19288",1988,"Dogfish sharks nei","Squalidae","DGX",260
"19289",1988,"Dogfish sharks, etc. nei","Squaliformes","SHX",0
"19290",1988,"Dogfishes and hounds nei","Squalidae, Scyliorhinidae","DGH",2633
"19291",1988,"Dogfishes nei","Squalus spp","DGZ",0
"19292",1988,"Donax clams","Donax spp","DON",95
"19293",1988,"Dusky grouper","Epinephelus marginatus","GPD",190
"19294",1988,"Eagle rays",NA,NA,3
"19295",1988,"Echinoderms","Echinodermata","ECH",0
"19296",1988,"Edible crab","Cancer pagurus","CRE",3247
"19297",1988,"Electric rays nei","Torpedinidae","TOD",0
"19298",1988,"Elegant cuttlefish","Sepia elegans","EJE",0
"19299",1988,"Escolar","Lepidocybium flavobrunneum","LEC",0
"19300",1988,"European barracuda","Sphyraena sphyraena","YRS",0
"19301",1988,"European common squid","Alloteuthis subulata","OUL",0
"19302",1988,"European conger","Conger conger","COE",7255
"19303",1988,"European flat oyster","Ostrea edulis","OYF",6
"19304",1988,"European flounder","Platichthys flesus","FLE",3
"19305",1988,"European flying squid","Todarodes sagittatus","SQE",0
"19306",1988,"European lobster","Homarus gammarus","LBE",524
"19307",1988,"European perch","Perca fluviatilis","FPE",0
"19308",1988,"European razor clam","Solen marginatus","RAE",0
"19309",1988,"European smelt","Osmerus eperlanus","SME",11
"19310",1988,"European squid","Loligo vulgaris","SQR",0
"19311",1988,"False scad","Caranx rhonchus","HMY",37
"19312",1988,"Finfishes nei","Actinopterygii","FIN",3311
"19313",1988,"Flat oysters nei","Ostrea spp","OYX",0
"19314",1988,"Flatfishes nei","Pleuronectiformes","FLX",1368
"19315",1988,"Flathead grey mullet","Mugil cephalus","MUF",0
"19316",1988,"Flyingfishes nei","Exocoetidae","FLY",0
"19317",1988,"Forkbeard","Phycis phycis","FOR",0
"19318",1988,"Forkbeards nei","Phycis spp","FOX",327
"19319",1988,"Freshwater fishes nei","Osteichthyes","FRF",0
"19320",1988,"Frigate and bullet tunas","Auxis thazard, A. rochei","FRZ",0
"19321",1988,"Frigate tuna","Auxis thazard","FRI",137
"19322",1988,"Garfish","Belone belone","GAR",824
"19323",1988,"Gastropods nei","Gastropoda","GAS",0
"19324",1988,"Gelidium seaweeds","Gelidium spp","GEL",4457
"19325",1988,"Giant gelidium","Gelidium corneum","GEQ",0
"19326",1988,"Giant red shrimp","Aristaeomorpha foliacea","ARS",0
"19327",1988,"Giant tiger prawn","Penaeus monodon","GIT",0
"19328",1988,"Gilthead seabream","Sparus aurata","SBG",623
"19329",1988,"Glasseye","Heteropriacanthus cruentatus","HTU",0
"19330",1988,"Gobies nei","Gobiidae","GPA",0
"19331",1988,"Golden carpet shell","Polititapes aureus","VNA",0
"19332",1988,"Goldfish","Carassius auratus","CGO",1
"19333",1988,"Goose barnacles",NA,NA,112
"19334",1988,"Great Atlantic scallop","Pecten maximus","SCE",123
"19335",1988,"Greater amberjack","Seriola dumerili","AMB",0
"19336",1988,"Greater weever","Trachinus draco","WEG",186
"19337",1988,"Green crab","Carcinus maenas","CRG",209
"19338",1988,"Greenland cod","Gadus ogac","GRC",0
"19339",1988,"Greenland shark","Somniosus microcephalus","GSK",0
"19340",1988,"Grenadiers nei","Macrourus spp","GRV",0
"19341",1988,"Grenadiers, rattails nei","Macrouridae","RTX",0
"19342",1988,"Grey triggerfish","Balistes capriscus","TRG",0
"19343",1988,"Grooved carpet shell","Ruditapes decussatus","CTG",873
"19344",1988,"Groundfishes nei","Actinopterygii","GRO",112
"19345",1988,"Groupers nei","Epinephelus spp","GPX",88
"19346",1988,"Groupers, seabasses nei","Serranidae","BSX",523
"19347",1988,"Grunts, sweetlips nei","Haemulidae (=Pomadasyidae)","GRX",231
"19348",1988,"Guitarfishes nei","Rhinobatos spp","GUZ",1
"19349",1988,"Gulper shark","Centrophorus granulosus","GUP",1151
"19350",1988,"Gurnards nei","Trigla spp","GUY",1236
"19351",1988,"Gurnards, searobins nei","Triglidae","GUX",56
"19352",1988,"Hairtails, cutlassfishes nei",NA,NA,0
"19353",1988,"Hakes nei","Merluccius spp","HKX",1901
"19354",1988,"Halfspined flathead","Ratabulus prionotus","SRQ",0
"19355",1988,"Hammerhead sharks nei","Sphyrna spp","SPN",33
