"","YEAR","COMMON_NAME","SPECIES_CODE","total_value"
"17886",1985,"Marine crustaceans nei","CRU",191
"17887",1985,"Marine fishes nei","MZZ",0
"17888",1985,"Marine molluscs nei","MOL",574
"17889",1985,"Marine worms","WOR",0
"17890",1985,"Marlins,sailfishes,etc. nei","BIL",0
"17891",1985,"Marphysa sanguinea",NA,0
"17892",1985,"Mature dosinia","DSX",0
"17893",1985,"Meagre","MGR",116
"17894",1985,"Mediterranean horse mackerel","HMM",0
"17895",1985,"Mediterranean moray","MMH",0
"17896",1985,"Mediterranean mussel","MSM",0
"17897",1985,"Mediterranean scaldfish","MSF",0
"17898",1985,"Mediterranean slimehead","HPR",0
"17899",1985,"Mediterranean slipper lobster","YLL",0
"17900",1985,"Mediterranean spearfish","MSP",0
"17901",1985,"Melanocharacidium blennioides",NA,0
"17902",1985,"Monrovia doctorfish","MDO",0
"17903",1985,"Moras nei","MOR",0
"17904",1985,"Morays",NA,0
"17905",1985,"Morocco dentex","DEM",0
"17906",1985,"Mottled grouper","MKU",0
"17907",1985,"Mugil spp",NA,0
"17908",1985,"Mullets nei","MUL",1512
"17909",1985,"Murex","MUE",0
"17910",1985,"Musky octopus","EDT",0
"17911",1985,"Mytilus spp",NA,0
"17912",1985,"Narrow-barred Spanish mackerel","COM",0
"17913",1985,"Navaga(=Wachna cod)","COW",0
"17914",1985,"Neon flying squid","OFJ",0
"17915",1985,"North Atlantic rockweed","ASN",0
"17916",1985,"North European kelp","LAH",940
"17917",1985,"Northern bluefin tuna",NA,2328
"17918",1985,"Northern cods nei","CDZ",0
"17919",1985,"Northern pike","FPI",0
"17920",1985,"Northern quahog(=Hard clam)","CLH",49
"17921",1985,"Northern shortfin squid","SQI",0
"17922",1985,"Norwegian egg cockle","LVC",0
"17923",1985,"Ocean sunfish","MOX",0
"17924",1985,"Oceanic whitetip shark","OCS",0
"17925",1985,"Octopuses","OCT",7939
"17926",1985,"Octopuses nei","OCZ",0
"17927",1985,"Offshore rockfish","POI",0
"17928",1985,"Oilfish","OIL",0
"17929",1985,"Opah","LAG",0
"17930",1985,"Ornate wrasse","TMP",0
"17931",1985,"Oval surf clam",NA,0
"17932",1985,"Palaemonid shrimps nei","PAL",0
"17933",1985,"Pandalid shrimps nei","PDZ",0
"17934",1985,"Pandalus shrimps nei","PAN",0
"17935",1985,"Pandoras nei","PAX",0
"17936",1985,"Pargo breams nei","SBP",0
"17937",1985,"Parrotfish","PRR",0
"17938",1985,"Patagonian toothfish","TOP",0
"17939",1985,"Pelagic percomorphs nei","PPX",30813
"17940",1985,"Penaeid shrimps nei","PEZ",0
"17941",1985,"Penaeus shrimps nei","PEN",0
"17942",1985,"Peppery furrow","OBN",0
"17943",1985,"Percoids nei","PRC",0
"17944",1985,"Periwinkles nei","PER",36
"17945",1985,"Picarel","SPC",0
"17946",1985,"Picarels nei","PIC",0
"17947",1985,"Picked dogfish",NA,211
"17948",1985,"Pike-perch","FPP",0
"17949",1985,"Pink cuttlefish","IAR",0
"17950",1985,"Pink dentex","DEP",0
"17951",1985,"Pink spiny lobster","PSL",0
"17952",1985,"Piper gurnard","GUN",0
"17953",1985,"Plain bonito","BOP",0
"17954",1985,"Polar cod","POC",0
"17955",1985,"Pomadasys spp",NA,0
"17956",1985,"Pompano","POP",0
"17957",1985,"Pompanos nei","POX",0
"17958",1985,"Poor cod","POD",0
"17959",1985,"Porgies, seabreams nei","SBX",1960
"17960",1985,"Portunus swimcrabs nei","CRS",879
"17961",1985,"Precious corals nei","COR",0
"17962",1985,"Pullet carpet shell",NA,0
"17963",1985,"Purple dye murex","BOY",0
"17964",1985,"Queen scallop","QSC",339
"17965",1985,"Rabbit fish","CMO",0
"17966",1985,"Rainbow trout","TRR",0
"17967",1985,"Ratfishes nei","HYD",0
"17968",1985,"Rays, stingrays, mantas nei","SRX",0
"17969",1985,"Razor clams nei",NA,15
"17970",1985,"Razor clams, knife clams nei","SOI",0
"17971",1985,"Red bandfish","CBC",0
"17972",1985,"Red crab","CRR",0
"17973",1985,"Red hake","HKR",0
"17974",1985,"Red mullet","MUT",1104
"17975",1985,"Red pandora","PAR",0
"17976",1985,"Red porgy","RPG",33
"17977",1985,"Red scorpionfish","RSE",0
"17978",1985,"Red seaweeds","SWR",0
"17979",1985,"Red swamp crawfish","RCW",0
"17980",1985,"Redbanded seabream","REA",0
"17981",1985,"Redspotted shrimp","PNB",0
"17982",1985,"Requiem sharks nei","RSK",0
"17983",1985,"River eels nei","ELX",268
"17984",1985,"Roaches nei","FRX",0
"17985",1985,"Rock cook","ENX",0
"17986",1985,"Rocklings nei","ROL",0
"17987",1985,"Rough limpet","LQY",0
"17988",1985,"Rough longnose dogfish",NA,0
"17989",1985,"Roughtail stingray","RDC",0
"17990",1985,"Round sardinella","SAA",0
"17991",1985,"Royal spiny lobster","LOY",0
"17992",1985,"Rubberlip grunt","GBR",0
"17993",1985,"Ruffs, barrelfishes nei","CEN",0
"17994",1985,"Saddled seabream","SBS",0
"17995",1985,"Salema","SLM",0
"17996",1985,"Salmonoids nei","SLX",0
"17997",1985,"Salps","SPX",0
"17998",1985,"Sand smelt","ATP",0
"17999",1985,"Sand sole","SOS",35
"18000",1985,"Sand steenbras","SSB",10
"18001",1985,"Sandbar shark","CCP",0
"18002",1985,"Sardinellas nei","SIX",2
"18003",1985,"Sargo breams nei","SRG",0
"18004",1985,"Sauries nei","SAX",0
"18005",1985,"Scalloped hammerhead","SPL",0
"18006",1985,"Scallops nei","SCX",0
"18007",1985,"Scarlet shrimp","SSH",0
"18008",1985,"Scorpionfishes nei",NA,925
"18009",1985,"Scorpionfishes, rockfishes nei","SCS",0
"18010",1985,"Sculpins","SCU",0
"18011",1985,"Scup","SCP",0
"18012",1985,"Sea catfishes nei","CAX",0
"18013",1985,"Sea cucumbers nei","CUX",0
"18014",1985,"Sea lamprey","LAU",0
"18015",1985,"Sea urchins, etc. nei","URX",0
"18016",1985,"Seabasses nei","BSE",0
"18017",1985,"Seaweeds nei","SWX",0
"18018",1985,"Seerfishes nei","KGX",0
"18019",1985,"Senegalese hake","HKM",0
"18020",1985,"Senegalese sole","OAL",0
"18021",1985,"Shads nei","SHZ",28
"18022",1985,"Sharks, rays, skates, etc. nei","SKX",0
"18023",1985,"Sharpnose sevengill shark","HXT",0
"18024",1985,"Sharpsnout seabream","SHR",0
"18025",1985,"Shi drum","COB",0
"18026",1985,"Shortfin mako","SMA",0
"18027",1985,"Shortfin squids nei","ILL",0
"18028",1985,"Silky shark","FAL",0
"18029",1985,"Silver hake","HKS",0
"18030",1985,"Silver scabbardfish","SFS",3622
"18031",1985,"Silversides(=Sand smelts) nei","SIL",140
"18032",1985,"Silvery John dory","JOS",0
"18033",1985,"Skipjack tuna","SKJ",12
"18034",1985,"Slimeheads nei","TRC",0
"18035",1985,"Slipper lobsters nei","LOS",0
"18036",1985,"Smooth callista","KLK",0
"18037",1985,"Smooth hammerhead","SPZ",0
"18038",1985,"Smooth-hound","SMD",0
"18039",1985,"Snake mackerels, escolars nei","GEP",0
"18040",1985,"Snappers nei","SNA",0
"18041",1985,"Snipefishes nei","SNI",8620
"18042",1985,"Snoek","SNK",0
"18043",1985,"Sockeye(=Red)salmon",NA,0
"18044",1985,"Solea spp",NA,678
"18045",1985,"Solenette","GSM",0
"18046",1985,"Soles nei","SOX",0
"18047",1985,"Solid surf clam","ULO",0
"18048",1985,"Sompat grunt","BUR",0
"18049",1985,"Southern blue whiting","POS",0
"18050",1985,"Southern bluefin tuna","SBF",0
"18051",1985,"Southern hake","HKN",0
"18052",1985,"Southern pink shrimp","SOP",0
"18053",1985,"Southern spiny lobster","SLS",0
"18054",1985,"Spanish ling","SLI",0
"18055",1985,"Spinous spider crab","SCR",991
"18056",1985,"Spiny butterfly ray","RGL",0
"18057",1985,"Spiny gurnard","LEP",0
"18058",1985,"Spiny lobsters nei","VLO",0
"18059",1985,"Spiny turbot","PSB",0
"18060",1985,"Splendid alfonsino","BYS",0
"18061",1985,"Spottail mantis squillid","MTS",0
"18062",1985,"Spotted flounder","CIL",0
"18063",1985,"Spotted seabass","SPU",18
"18064",1985,"Spotted wolffish","CAS",0
"18065",1985,"Squeteague(=Gray weakfish)","STG",0
"18066",1985,"Squids nei",NA,0
"18067",1985,"Squillids nei","SQY",0
"18068",1985,"Stargazers","URA",0
"18069",1985,"Starry smooth-hound","SDS",0
"18070",1985,"Sticklebacks","SKB",0
"18071",1985,"Stingrays nei","STI",0
"18072",1985,"Stingrays, butterfly rays nei","STT",0
"18073",1985,"Stony sea urchin","URM",39
"18074",1985,"Stout beardfish","PXV",0
"18075",1985,"Straightnose rabbitfish","RCT",0
"18076",1985,"Streaked gurnard","CTZ",0
"18077",1985,"Striped bass","STB",0
"18078",1985,"Striped mullet",NA,0
"18079",1985,"Striped red shrimp","ARV",0
"18080",1985,"Striped venus","SVE",0
"18081",1985,"Sturgeon","APU",0
"18082",1985,"Sturgeons nei","STU",0
"18083",1985,"Surf clams nei","SSD",0
"18084",1985,"Surmullets(=Red mullets) nei","MUX",0
"18085",1985,"Swallowtail seaperch","AHN",0
"18086",1985,"Swimcrabs nei",NA,0
"18087",1985,"Swimming crabs, etc. nei","SWM",0
"18088",1985,"Sword razor shell","EQI",0
"18089",1985,"Swordfish","SWO",5646
"18090",1985,"Tadpole codling","SAO",0
"18091",1985,"Tangle","LQD",0
"18092",1985,"Tellins nei","TWL",0
"18093",1985,"Tench","FTE",0
"18094",1985,"Thickback sole","MKG",0
"18095",1985,"Thickback soles",NA,30
"18096",1985,"Thicklip grey mullet","MLR",0
"18097",1985,"Threadfins, tasselfishes nei","THF",0
"18098",1985,"Thresher","ALV",6
"18099",1985,"Tiger shark","TIG",0
"18100",1985,"Toadfishes nei","TDF",0
"18101",1985,"Tonguefishes","TOX",0
"18102",1985,"Tonguesole nei","YOX",0
"18103",1985,"Torpedo rays","TOE",6
"18104",1985,"Triggerfishes, durgons nei","TRI",0
"18105",1985,"True tunas nei","TUS",0
"18106",1985,"Tub gurnard","GUU",138
"18107",1985,"Tuberculate abalone","HLT",0
"18108",1985,"Tuna-like fishes nei","TUX",1383
"18109",1985,"Tunas nei","TUN",0
"18110",1985,"Twaite shad","TSD",10
"18111",1985,"Undulate venus","PAU",0
"18112",1985,"Variegated scallop","VSC",17
"18113",1985,"Various sharks nei","SKH",2159
"18114",1985,"Various squids nei","SQU",1954
"18115",1985,"Veined squid","SQF",0
"18116",1985,"Velvet belly","ETX",0
"18117",1985,"Velvet swimcrab","LIO",0
"18118",1985,"Venus clams nei","CLV",0
"18119",1985,"Wahoo","WAH",0
"18120",1985,"Warty crab","EIK",0
"18121",1985,"Warty venus","VEV",666
"18122",1985,"Wedge sole","CET",588
"18123",1985,"Weevers nei","WEX",0
"18124",1985,"West African croakers nei","CKW",0
"18125",1985,"West African goatfish","GOA",0
"18126",1985,"West African ilisha","ILI",0
"18127",1985,"Whelk","WHE",13
"18128",1985,"White grouper","GPW",0
"18129",1985,"White hake","HKW",0
"18130",1985,"White perch","PEW",0
"18131",1985,"White seabream","SWA",5
"18132",1985,"White trevally","TRZ",0
"18133",1985,"Whiteleg shrimp","PNV",0
"18134",1985,"Wide-eyed flounder","OUB",0
"18135",1985,"Winter flounder","FLW",0
"18136",1985,"Wolffishes(=Catfishes) nei","CAT",0
"18137",1985,"Wracks nei","FUA",29
"18138",1985,"Wrasses, hogfishes, etc. nei","WRA",0
"18139",1985,"Wreckfish","WRF",311
"18140",1985,"Yellowfin tuna","YFT",10
"18141",1985,"Yellowtail amberjack","YTC",0
"18142",1985,"Yellowtail flounder","YEL",0
"18143",1985,"Zebra seabream","SBZ",0
"18144",1985,"anglerfish","MNZ",19236
"18145",1986,"African striped grunt","GRA",0
"18146",1986,"Alewife","ALE",0
"18147",1986,"Alfonsino","BXD",0
"18148",1986,"Alfonsinos, etc. nei","BRX",0
"18149",1986,"Allis and twaite shads","SHD",79
"18150",1986,"Allis shad","ASD",73
"18151",1986,"Alloteuthis spp",NA,0
"18152",1986,"Amberjacks nei","AMX",0
"18153",1986,"Amer. plaice(=Long rough dab)","PLA",0
"18154",1986,"American angler","ANG",0
"18155",1986,"Angelsharks, sand devils nei","ASK",3
"18156",1986,"Angolan dentex","DEA",0
"18157",1986,"Angular roughshark","OXY",1
"18158",1986,"Annular seabream","ANN",0
"18159",1986,"Anomuran decapods nei","NUQ",0
"18160",1986,"Aquatic invertebrates nei","INV",0
"18161",1986,"Aquatic mammals nei","MAM",0
"18162",1986,"Aquatic plants nei","APL",0
"18163",1986,"Arctic skate","RJG",0
"18164",1986,"Argentine","ARY",0
"18165",1986,"Argentine hake","HKP",0
"18166",1986,"Argentine shortfin squid","SQA",0
"18167",1986,"Argentines","ARG",0
"18168",1986,"Aristeid shrimps nei","ARI",0
"18169",1986,"Atlantic Spanish mackerel","SSM",0
"18170",1986,"Atlantic blue marlin",NA,0
"18171",1986,"Atlantic bonito","BON",128
"18172",1986,"Atlantic ditch shrimp","PVR",0
"18173",1986,"Atlantic gobies nei","GOB",0
"18174",1986,"Atlantic halibut","HAL",2
"18175",1986,"Atlantic lizardfish","SDR",0
"18176",1986,"Atlantic pomfret","POA",6498
"18177",1986,"Atlantic redfishes nei","RED",0
"18178",1986,"Atlantic sailfish","SAI",0
"18179",1986,"Atlantic saury","SAU",8
"18180",1986,"Atlantic silverside","SSA",0
"18181",1986,"Atlantic thornyhead","TJX",0
"18182",1986,"Atlantic tomcod","TOM",0
"18183",1986,"Atlantic white marlin","WHM",0
"18184",1986,"Axillary seabream","SBA",994
"18185",1986,"Baird's slickhead","ALC",0
"18186",1986,"Ballan wrasse","USB",134
"18187",1986,"Banded carpet shell","VNR",0
"18188",1986,"Barnacle","PCB",1
"18189",1986,"Barracudas nei","BAR",11
"18190",1986,"Bastard grunt","BGR",0
"18191",1986,"Bean solen","FRL",169
"18192",1986,"Benguela hake","HKB",0
"18193",1986,"Bigelow's ray","JRW",0
"18194",1986,"Bigeye grunt","GRB",0
"18195",1986,"Bigeye thresher","BTH",0
"18196",1986,"Bigeye tuna","BET",4
"18197",1986,"Bigeyes,glasseyes,bulleyes nei","PRI",0
"18198",1986,"Birdbeak dogfish","DCA",0
"18199",1986,"Black cardinal fish","EPI",16
"18200",1986,"Black goby","GBN",0
"18201",1986,"Black marlin","BLM",0
"18202",1986,"Black seabream","BRB",1039
"18203",1986,"Blackbelly rosefish","BRF",20
"18204",1986,"Blackfin tuna","BLF",0
"18205",1986,"Blackspot(=red) seabream",NA,2245
"18206",1986,"Bladder wrack","FUV",0
"18207",1986,"Blue and red shrimp","ARA",81
"18208",1986,"Blue butterfish","BLB",61
"18209",1986,"Blue crab","CRB",0
"18210",1986,"Blue shark","BSH",116
"18211",1986,"Blue-leg swimcrab","IOD",0
"18212",1986,"Blueback shad","BBH",0
"18213",1986,"Bluefish","BLU",1355
"18214",1986,"Bluespotted seabream","BSC",0
"18215",1986,"Bluntnose sixgill shark","SBL",0
"18216",1986,"Boarfishes nei","BOR",0
"18217",1986,"Boe drum","DRS",42
"18218",1986,"Bogue","BOG",2365
"18219",1986,"Bonga shad","BOA",0
"18220",1986,"Bramble shark","SHB",0
"18221",1986,"Broadtail shortfin squid","SQM",152
"18222",1986,"Brown ray","JAI",0
"18223",1986,"Brown seaweeds","SWB",250
"18224",1986,"Bullet tuna","BLT",0
"18225",1986,"Butterfishes, pomfrets nei","BUX",0
"18226",1986,"Canary drum (=Baardman)",NA,7
"18227",1986,"Caramote prawn","TGS",0
"18228",1986,"Carangids nei","CGX",0
"18229",1986,"Cardinalfishes, etc. nei","APO",0
"18230",1986,"Carpet shells nei","TPS",86
"18231",1986,"Carragheen (Irish) moss","IMS",864
"18232",1986,"Cartilaginous fishes nei","CAR",1398
"18233",1986,"Catsharks, etc. nei","SYX",0
"18234",1986,"Catsharks, nursehounds nei","SCL",477
"18235",1986,"Cephalopods nei","CEP",38
"18236",1986,"Chaceon geryons nei","GER",0
"18237",1986,"Chamber venus","KFA",0
"18238",1986,"Clams, etc. nei","CLX",2372
"18239",1986,"Clupeoids nei","CLU",316
"18240",1986,"Comber","CBR",0
"18241",1986,"Combers nei","BAS",15
"18242",1986,"Common European bittersweet","GKL",1
"18243",1986,"Common carp","FCP",0
"18244",1986,"Common cuttlefish","CTC",1349
"18245",1986,"Common dentex","DEC",20
"18246",1986,"Common dolphinfish","DOL",0
"18247",1986,"Common eagle ray","MYL",7
"18248",1986,"Common mora","RIB",0
"18249",1986,"Common octopus","OCC",0
"18250",1986,"Common pandora","PAC",248
"18251",1986,"Common periwinkle","PEE",10
"18252",1986,"Common prawn","CPR",722
"18253",1986,"Common shrimp","CSH",647
"18254",1986,"Common spiny lobster","SLO",26
"18255",1986,"Common squids nei","SQC",1352
"18256",1986,"Common stingray","JDP",0
"18257",1986,"Common two-banded seabream","CTB",427
"18258",1986,"Copper shark","BRO",0
"18259",1986,"Crangonid shrimps nei","CRN",82
"18260",1986,"Craylets, squat lobsters",NA,115
"18261",1986,"Crest-tail catsharks nei","GAU",0
"18262",1986,"Crevalle jack","CVJ",0
"18263",1986,"Croakers, drums nei","CDX",57
"18264",1986,"Crocodile shark","PSK",0
"18265",1986,"Crucian carp","FCC",0
"18266",1986,"Cusk-eels nei","CEX",0
"18267",1986,"Cuttlefish,bobtail squids nei",NA,4461
"18268",1986,"Cyprinids nei","FCY",0
"18269",1986,"Damselfish","CMK",0
"18270",1986,"Dealfishes","TRP",0
"18271",1986,"Deep-sea red crab","KEF",0
"18272",1986,"Deep-water Cape hake","HKO",0
"18273",1986,"Deep-water rose shrimp","DPS",99
"18274",1986,"Delta prawn","PIQ",0
"18275",1986,"Demersal percomorphs nei","DPX",3442
"18276",1986,"Dentex nei","DEX",10
"18277",1986,"Devil fish","RMM",0
"18278",1986,"Diadromous clupeoids nei","DCX",0
"18279",1986,"Diadromous fishes nei","DIA",0
"18280",1986,"Dogfish sharks nei","DGX",1611
"18281",1986,"Dogfish sharks, etc. nei","SHX",0
"18282",1986,"Dogfishes and hounds nei","DGH",6
"18283",1986,"Dogfishes nei","DGZ",0
"18284",1986,"Donax clams","DON",22
"18285",1986,"Dusky grouper","GPD",141
"18286",1986,"Eagle rays",NA,9
"18287",1986,"Echinoderms","ECH",0
"18288",1986,"Edible crab","CRE",4048
"18289",1986,"Electric rays nei","TOD",0
"18290",1986,"Elegant cuttlefish","EJE",0
"18291",1986,"Escolar","LEC",0
"18292",1986,"European barracuda","YRS",0
"18293",1986,"European common squid","OUL",0
"18294",1986,"European conger","COE",7442
"18295",1986,"European flat oyster","OYF",0
"18296",1986,"European flounder","FLE",295
"18297",1986,"European flying squid","SQE",1582
"18298",1986,"European lobster","LBE",256
"18299",1986,"European perch","FPE",0
"18300",1986,"European razor clam","RAE",0
"18301",1986,"European smelt","SME",16
"18302",1986,"European squid","SQR",0
"18303",1986,"False scad","HMY",0
"18304",1986,"Finfishes nei","FIN",4403
"18305",1986,"Flat oysters nei","OYX",0
"18306",1986,"Flatfishes nei","FLX",36
"18307",1986,"Flathead grey mullet","MUF",0
"18308",1986,"Flyingfishes nei","FLY",0
"18309",1986,"Forkbeard","FOR",0
"18310",1986,"Forkbeards nei","FOX",317
"18311",1986,"Freshwater fishes nei","FRF",0
"18312",1986,"Frigate and bullet tunas","FRZ",0
"18313",1986,"Frigate tuna","FRI",288
"18314",1986,"Garfish","GAR",399
"18315",1986,"Gastropods nei","GAS",0
"18316",1986,"Gelidium seaweeds","GEL",9845
"18317",1986,"Giant gelidium","GEQ",0
"18318",1986,"Giant red shrimp","ARS",0
"18319",1986,"Giant tiger prawn","GIT",0
"18320",1986,"Gilthead seabream","SBG",501
"18321",1986,"Glasseye","HTU",0
"18322",1986,"Gobies nei","GPA",0
"18323",1986,"Golden carpet shell","VNA",0
"18324",1986,"Goldfish","CGO",2
"18325",1986,"Goose barnacles",NA,29
"18326",1986,"Great Atlantic scallop","SCE",97
"18327",1986,"Greater amberjack","AMB",0
"18328",1986,"Greater weever","WEG",92
"18329",1986,"Green crab","CRG",68
"18330",1986,"Greenland cod","GRC",0
"18331",1986,"Greenland shark","GSK",0
"18332",1986,"Grenadiers nei","GRV",0
"18333",1986,"Grenadiers, rattails nei","RTX",8
"18334",1986,"Grey triggerfish","TRG",0
"18335",1986,"Grooved carpet shell","CTG",1216
"18336",1986,"Groundfishes nei","GRO",359
"18337",1986,"Groupers nei","GPX",97
"18338",1986,"Groupers, seabasses nei","BSX",0
"18339",1986,"Grunts, sweetlips nei","GRX",28
"18340",1986,"Guitarfishes nei","GUZ",0
"18341",1986,"Gulper shark","GUP",808
"18342",1986,"Gurnards nei","GUY",1176
"18343",1986,"Gurnards, searobins nei","GUX",54
"18344",1986,"Hairtails, cutlassfishes nei",NA,0
"18345",1986,"Hakes nei","HKX",1505
"18346",1986,"Halfspined flathead","SRQ",0
"18347",1986,"Hammerhead sharks nei","SPN",3
"18348",1986,"Hapuku wreckfish","WHA",0
"18349",1986,"Hard clams nei","HCX",29
"18350",1986,"Horned octopus","EOI",0
"18351",1986,"Imperial blackfish","HDV",0
"18352",1986,"Indian white prawn","PNI",0
"18353",1986,"Inshore squids nei","SQZ",0
"18354",1986,"Jacks, crevalles nei","TRE",1
"18355",1986,"Japanese carpet shell","CLJ",0
"18356",1986,"John dory","JOD",66
"18357",1986,"Kelps nei","LAZ",310
"18358",1986,"King crabs","KCS",0
"18359",1986,"Kingklip","KCP",0
"18360",1986,"Knifetooth dogfish","SYR",0
"18361",1986,"Knobbed triton","KRJ",30
"18362",1986,"Kuruma prawn","KUP",0
"18363",1986,"Lampreys nei","LAS",18
"18364",1986,"Lanternsharks nei","SHL",0
"18365",1986,"Large-eye dentex","DEL",176
"18366",1986,"Large-scaled gurnard","LDV",0
"18367",1986,"Largehead hairtail","LHT",1
"18368",1986,"Leerfish","LEE",15
"18369",1986,"Lefteye flounders nei","LEF",0
"18370",1986,"Lesser slipper lobster","SCY",0
"18371",1986,"Limpets nei","LPZ",0
"18372",1986,"Lings nei","LNZ",0
"18373",1986,"Lithothamnion","LIT",0
"18374",1986,"Little sleeper shark","SOR",0
"18375",1986,"Little tunny(=Atl.black skipj)","LTA",80
"18376",1986,"Lobsters nei","LOX",0
"18377",1986,"Longfin gurnard","GUM",0
"18378",1986,"Longfin squid","SQL",0
"18379",1986,"Longnose velvet dogfish","CYP",0
"18380",1986,"Longnosed skate","RJO",0
"18381",1986,"Longspine snipefish","SNS",61
"18382",1986,"Lowfin gulper shark",NA,0
"18383",1986,"Lumpfish(=Lumpsucker)","LUM",0
"18384",1986,"Lusitanian toadfish","BHD",20
"18385",1986,"Mackerel sharks,porbeagles nei","MSK",0
"18386",1986,"Mactra surf clams nei","MAT",204
"18387",1986,"Mako sharks","MAK",0
"18388",1986,"Marbled electric ray","TTR",0
"18389",1986,"Marine crabs nei","CRA",401
"18390",1986,"Marine crustaceans nei","CRU",58
"18391",1986,"Marine fishes nei","MZZ",0
"18392",1986,"Marine molluscs nei","MOL",463
"18393",1986,"Marine worms","WOR",0
"18394",1986,"Marlins,sailfishes,etc. nei","BIL",0
"18395",1986,"Marphysa sanguinea",NA,0
